Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1865,Bob,Smith,35,Finance-Texas,Pending,15-Jun-22,101472.69,bob.smith@example.com,2990775607,Good,TRUE
EMP1866,David,Jones,25,DevOps-Illinois,Active,28-Sep-22,77213.73,david.jones@example.com,5816704685,Good,FALSE
EMP1867,Eva,Miller,40,Sales-Florida,Active,16-Mar-20,73749.96,eva.miller@example.com,1114576831,Poor,TRUE
EMP1868,Alice,Davis,40,Cloud Tech-New York,Pending,28-Sep-23,86618.37,alice.davis@example.com,1021923784,Average,FALSE
EMP1869,Charlie,Miller,32,Admin-Texas,Active,15-Feb-24,59911.33,charlie.miller@example.com,8471296179,Excellent,TRUE
EMP1870,Heidi,Jones,32,Cloud Tech-New York,Pending,21-Aug-23,59137.64,heidi.jones@example.com,3324260507,Good,FALSE
EMP1871,Alice,Garcia,35,Cloud Tech-Florida,Pending,15-Dec-20,108474.65,alice.garcia@example.com,184980424,Good,TRUE
EMP1872,Bob,Johnson,25,Finance-Illinois,Pending,27-Mar-21,54417.71,bob.johnson@example.com,3733777311,Excellent,FALSE
EMP1873,Frank,Smith,40,HR-Texas,Pending,25-Mar-23,88211.94,frank.smith@example.com,6881228216,Average,FALSE
EMP1874,David,Johnson,25,Sales-New York,Inactive,09-May-20,58452.18,david.johnson@example.com,8192365345,Excellent,TRUE
EMP1875,Grace,Williams,30,DevOps-California,Pending,03-Dec-20,80706.28,grace.williams@example.com,605603566,Average,TRUE
EMP1877,Heidi,Johnson,25,Cloud Tech-Texas,Active,01-Jul-20,99471.89,heidi.johnson@example.com,8471690617,Average,TRUE
EMP1878,Eva,Jones,40,DevOps-Florida,Pending,16-Sep-20,64431.22,eva.jones@example.com,1205464753,Poor,FALSE
EMP1879,Heidi,Jones,40,Admin-New York,Pending,17-Nov-23,52633.48,heidi.jones@example.com,8954787697,Good,FALSE
EMP1880,Heidi,Jones,32,Cloud Tech-Nevada,Inactive,13-Dec-21,79315.01,heidi.jones@example.com,9992751757,Poor,TRUE
EMP1881,David,Miller,25,Sales-Texas,Pending,11-Jan-22,110391.17,david.miller@example.com,8914444982,Excellent,FALSE
EMP1882,David,Williams,40,DevOps-Nevada,Active,20-Jul-21,53714.83,david.williams@example.com,5539354357,Excellent,TRUE
EMP1883,Charlie,Garcia,40,Finance-New York,Active,04-Oct-23,114587.11,charlie.garcia@example.com,6449639242,Excellent,TRUE
EMP1884,Frank,Garcia,35,Admin-Florida,Inactive,15-Nov-21,93177.35,frank.garcia@example.com,5885379820,Average,FALSE
EMP1885,Heidi,Jones,25,Cloud Tech-Nevada,Active,05-Jan-23,62312.13,heidi.jones@example.com,4339527535,Good,FALSE
EMP1886,Heidi,Smith,32,Cloud Tech-Texas,Active,17-Jan-24,81137.46,heidi.smith@example.com,7497852490,Excellent,FALSE
EMP1887,Grace,Miller,30,DevOps-Nevada,Inactive,16-Apr-21,104528.27,grace.miller@example.com,4168601346,Excellent,FALSE
EMP1888,Bob,Brown,30,DevOps-Florida,Active,08-Feb-22,112395.56,bob.brown@example.com,7894896339,Good,FALSE
EMP1889,Heidi,Smith,25,Finance-New York,Active,02-Jun-23,81849.36,heidi.smith@example.com,6791766511,Excellent,FALSE
EMP1890,Charlie,Davis,40,DevOps-New York,Pending,04-Jan-22,118288.91,charlie.davis@example.com,2150014187,Poor,FALSE
EMP1891,Charlie,Davis,25,DevOps-Illinois,Active,28-Jul-21,59555.1,charlie.davis@example.com,4216309000,Good,TRUE
EMP1892,Heidi,Smith,40,Admin-California,Active,20-Dec-24,70661.31,heidi.smith@example.com,5944633398,Good,TRUE
EMP1893,Charlie,Jones,32,Sales-New York,Active,23-Apr-22,109988.16,charlie.jones@example.com,9485320894,Good,TRUE
EMP1894,David,Brown,32,Finance-Florida,Inactive,30-Jan-20,101101.24,david.brown@example.com,3263890218,Poor,TRUE
EMP1895,David,Brown,30,HR-Florida,Pending,31-Mar-21,112427.58,david.brown@example.com,9471136336,Good,TRUE
EMP1896,Charlie,Miller,32,Cloud Tech-Florida,Active,23-Mar-20,119389.15,charlie.miller@example.com,9223410345,Poor,FALSE
EMP1897,Alice,Brown,40,Sales-Florida,Inactive,16-Jul-24,105861.23,alice.brown@example.com,9967331166,Good,TRUE
EMP1898,Heidi,Davis,40,Admin-Texas,Pending,22-Mar-24,50869.61,heidi.davis@example.com,7269608436,Average,TRUE
EMP1900,Eva,Jones,30,DevOps-Florida,Pending,10-Mar-24,90856.21,eva.jones@example.com,9352196262,Average,TRUE
EMP1901,Heidi,Brown,30,DevOps-Florida,Active,05-Jun-24,111008.63,heidi.brown@example.com,3556434368,Excellent,TRUE
EMP1902,Alice,Miller,25,Finance-Nevada,Inactive,23-Dec-22,52289.99,alice.miller@example.com,7093170694,Poor,TRUE
EMP1903,Eva,Davis,32,Sales-Illinois,Active,01-Jun-24,97926.56,eva.davis@example.com,5607676163,Average,TRUE
EMP1904,Frank,Williams,25,Sales-Nevada,Inactive,23-Dec-24,53609.38,frank.williams@example.com,5345472238,Good,FALSE
EMP1905,Heidi,Johnson,32,Cloud Tech-California,Inactive,24-Dec-20,95372.09,heidi.johnson@example.com,8983065030,Excellent,FALSE
EMP1906,David,Johnson,30,HR-New York,Pending,20-Aug-20,95432.69,david.johnson@example.com,2198041846,Excellent,TRUE
EMP1907,David,Williams,30,HR-California,Inactive,28-Oct-22,97615.87,david.williams@example.com,2426423641,Average,FALSE
EMP1908,Bob,Davis,35,HR-Florida,Inactive,23-Oct-22,86867.78,bob.davis@example.com,8131909247,Poor,FALSE
EMP1909,Eva,Miller,40,Sales-California,Pending,20-Nov-23,106615.71,eva.miller@example.com,7623039110,Average,FALSE
EMP1910,Bob,Williams,30,Finance-Texas,Active,11-Mar-22,112856.21,bob.williams@example.com,4281785227,Poor,FALSE
EMP1911,Bob,Jones,25,Admin-California,Active,28-Nov-23,60356.78,bob.jones@example.com,2305248087,Poor,TRUE
EMP1912,David,Jones,32,DevOps-Texas,Inactive,03-May-22,117870.22,david.jones@example.com,622072238,Excellent,FALSE
EMP1913,Charlie,Johnson,40,HR-Florida,Inactive,19-Feb-24,95127.91,charlie.johnson@example.com,5947372131,Average,FALSE
EMP1914,Bob,Brown,25,Admin-Illinois,Pending,18-Nov-21,78818.42,bob.brown@example.com,9016204786,Average,FALSE
EMP1915,Frank,Miller,40,Sales-Nevada,Pending,21-Dec-22,108933.55,frank.miller@example.com,6886878598,Poor,TRUE
EMP1916,Eva,Johnson,32,Admin-California,Active,04-Jun-24,68200.52,eva.johnson@example.com,6486287202,Average,TRUE
EMP1917,Eva,Brown,25,Admin-California,Inactive,22-Jul-22,116934.97,eva.brown@example.com,1954196663,Good,TRUE
EMP1918,Charlie,Brown,32,HR-New York,Active,14-Sep-24,99567.78,charlie.brown@example.com,5057303626,Good,TRUE
EMP1919,Charlie,Garcia,30,Admin-Texas,Active,10-Oct-21,90216.76,charlie.garcia@example.com,9246320373,Average,TRUE
EMP1920,Frank,Jones,30,Admin-Illinois,Pending,12-Mar-20,96588.73,frank.jones@example.com,7677537259,Average,TRUE
EMP1921,Charlie,Davis,35,Finance-Illinois,Active,28-Dec-22,71109.18,charlie.davis@example.com,3214505765,Poor,TRUE
EMP1922,Grace,Smith,40,Admin-Florida,Inactive,15-Nov-20,50300.6,grace.smith@example.com,1945887070,Good,FALSE
EMP1923,Frank,Davis,35,Finance-California,Pending,27-Sep-23,60295.84,frank.davis@example.com,5534820127,Good,FALSE
EMP1924,Heidi,Smith,35,DevOps-Texas,Pending,07-Sep-22,113012.21,heidi.smith@example.com,4008385075,Excellent,FALSE
EMP1925,Bob,Williams,35,Cloud Tech-Florida,Pending,18-Sep-24,65425.54,bob.williams@example.com,5975954507,Poor,TRUE
EMP1926,Frank,Jones,25,Sales-Nevada,Active,09-Apr-23,86850.37,frank.jones@example.com,9177680897,Excellent,TRUE
EMP1927,Eva,Brown,30,Cloud Tech-Texas,Pending,05-Oct-24,81182.07,eva.brown@example.com,1265742230,Good,TRUE
EMP1928,Bob,Miller,32,Finance-New York,Inactive,12-Oct-21,92222.03,bob.miller@example.com,9646300401,Poor,TRUE
EMP1929,Alice,Smith,35,Finance-New York,Pending,14-Oct-24,79934.83,alice.smith@example.com,3693626893,Average,TRUE
EMP1930,Alice,Davis,35,HR-California,Inactive,01-Jul-22,111201.12,alice.davis@example.com,3012047136,Poor,FALSE
EMP1931,Heidi,Brown,40,Finance-California,Active,08-Jul-24,100960.05,heidi.brown@example.com,2711759573,Average,FALSE
EMP1932,Grace,Smith,30,Sales-Illinois,Active,21-Oct-20,64544.87,grace.smith@example.com,9885582983,Average,TRUE
EMP1933,Frank,Smith,25,Sales-Florida,Active,14-Jan-20,78662.24,frank.smith@example.com,9330674583,Poor,TRUE
EMP1934,Grace,Garcia,30,Sales-Florida,Pending,09-Mar-23,102867.06,grace.garcia@example.com,7609441282,Average,TRUE
EMP1935,Charlie,Smith,40,HR-Illinois,Inactive,27-Mar-20,107595.95,charlie.smith@example.com,3372188565,Excellent,TRUE
EMP1937,Eva,Jones,35,DevOps-Nevada,Inactive,11-Sep-20,95766.91,eva.jones@example.com,5066626704,Average,TRUE
EMP1938,Grace,Miller,30,Finance-Nevada,Pending,16-May-21,51990.98,grace.miller@example.com,5143776935,Excellent,TRUE
EMP1939,Heidi,Johnson,25,Sales-Nevada,Inactive,05-Apr-23,83634.01,heidi.johnson@example.com,6343925294,Average,TRUE
EMP1941,Eva,Jones,30,Sales-Texas,Active,16-Oct-21,82273.08,eva.jones@example.com,7120072023,Excellent,FALSE
EMP1942,Frank,Garcia,30,Cloud Tech-California,Inactive,09-May-22,94537.3,frank.garcia@example.com,5591024509,Good,TRUE
EMP1943,Alice,Jones,35,HR-Illinois,Pending,06-Jun-20,85970.65,alice.jones@example.com,9109032670,Good,TRUE
EMP1944,Charlie,Jones,25,Sales-New York,Pending,22-Oct-21,111071.02,charlie.jones@example.com,4949819420,Excellent,FALSE
EMP1945,Eva,Davis,35,DevOps-Nevada,Pending,12-Jan-22,56708.34,eva.davis@example.com,7942817933,Excellent,FALSE
EMP1946,Charlie,Jones,25,Admin-Illinois,Inactive,02-Feb-22,104516.55,charlie.jones@example.com,652775843,Excellent,FALSE
EMP1947,Charlie,Garcia,25,Admin-New York,Pending,28-Mar-21,108210.15,charlie.garcia@example.com,6634533721,Poor,TRUE
EMP1949,Frank,Jones,35,DevOps-California,Active,31-Jul-24,80935.65,frank.jones@example.com,1455937660,Excellent,FALSE
EMP1950,Frank,Williams,30,DevOps-California,Active,04-Mar-24,107020.19,frank.williams@example.com,8943705262,Excellent,FALSE
EMP1951,Charlie,Brown,30,HR-New York,Active,23-Sep-20,118677.67,charlie.brown@example.com,5100462775,Excellent,FALSE
EMP1952,Bob,Jones,25,Cloud Tech-Florida,Inactive,28-Mar-20,63744.57,bob.jones@example.com,5725659201,Average,FALSE
EMP1954,Bob,Williams,25,Sales-New York,Pending,13-Feb-21,62934.73,bob.williams@example.com,9743260054,Good,FALSE
EMP1955,Bob,Williams,30,DevOps-California,Pending,13-Dec-21,74654.23,bob.williams@example.com,9550178331,Excellent,TRUE
EMP1957,David,Smith,30,HR-New York,Pending,09-Jan-20,118150.59,david.smith@example.com,6079848703,Average,TRUE
EMP1958,David,Johnson,32,DevOps-Florida,Inactive,30-Nov-23,91256.64,david.johnson@example.com,5069176798,Average,FALSE
EMP1959,Bob,Davis,30,HR-Florida,Inactive,14-Mar-21,85997.57,bob.davis@example.com,3593744038,Good,FALSE
EMP1960,Frank,Smith,25,Finance-Texas,Pending,05-Oct-20,84707.12,frank.smith@example.com,4640830372,Excellent,FALSE
EMP1961,Eva,Smith,32,DevOps-Texas,Active,02-Nov-21,84559.9,eva.smith@example.com,6060148859,Poor,FALSE
EMP1962,Heidi,Miller,32,DevOps-California,Pending,18-Sep-24,81076.91,heidi.miller@example.com,8490793883,Poor,FALSE
EMP1964,Heidi,Davis,25,Finance-Florida,Pending,10-Sep-23,97356.31,heidi.davis@example.com,1537012423,Good,TRUE
EMP1965,Grace,Smith,40,DevOps-Illinois,Active,27-Feb-24,114770.32,grace.smith@example.com,4626325143,Good,TRUE
EMP1966,Bob,Jones,35,Admin-California,Active,03-May-23,109082.07,bob.jones@example.com,8811210313,Good,FALSE
EMP1967,David,Miller,40,DevOps-Florida,Inactive,15-Apr-24,99944.57,david.miller@example.com,2175188780,Poor,TRUE
EMP1968,Eva,Miller,40,HR-Florida,Pending,20-May-23,116509.72,eva.miller@example.com,7941515262,Average,FALSE
EMP1969,Eva,Williams,30,Finance-Texas,Active,28-May-21,84253.9,eva.williams@example.com,8409112251,Excellent,TRUE
EMP1970,Charlie,Garcia,25,Cloud Tech-Nevada,Active,27-Aug-24,54776.01,charlie.garcia@example.com,8837505660,Poor,FALSE
EMP1971,Charlie,Davis,40,Sales-Nevada,Inactive,08-Nov-20,71192.68,charlie.davis@example.com,8632397912,Average,FALSE
EMP1972,Bob,Smith,32,Finance-Florida,Active,24-Aug-21,96346.53,bob.smith@example.com,7876553006,Average,TRUE
EMP1973,Eva,Williams,32,HR-Illinois,Pending,06-Feb-20,116680.63,eva.williams@example.com,3095055604,Excellent,TRUE
EMP1974,Grace,Brown,25,Finance-Florida,Inactive,12-Oct-24,76343.56,grace.brown@example.com,7121988191,Excellent,FALSE
EMP1975,Alice,Johnson,30,Sales-Nevada,Inactive,16-Dec-24,99424.14,alice.johnson@example.com,7788519052,Excellent,FALSE
EMP1976,Charlie,Garcia,35,DevOps-Florida,Inactive,13-Apr-24,57656.74,charlie.garcia@example.com,4864010423,Good,TRUE
EMP1977,Heidi,Garcia,40,Sales-New York,Pending,24-Apr-20,77396.94,heidi.garcia@example.com,6245618516,Excellent,TRUE
EMP1978,Grace,Garcia,32,DevOps-California,Inactive,18-Oct-21,54299.68,grace.garcia@example.com,4460045211,Average,FALSE
EMP1979,Charlie,Miller,35,HR-Nevada,Pending,25-Feb-20,103563.58,charlie.miller@example.com,8991511454,Excellent,TRUE
EMP1980,Grace,Brown,25,Finance-California,Inactive,23-Apr-22,74588.85,grace.brown@example.com,1293913043,Average,FALSE
EMP1981,David,Garcia,30,DevOps-California,Pending,22-Jun-20,113727.23,david.garcia@example.com,8818984840,Poor,FALSE
EMP1982,Eva,Brown,25,HR-New York,Active,07-Jan-23,72828.18,eva.brown@example.com,6046154020,Good,FALSE
EMP1983,Grace,Jones,32,Sales-Florida,Inactive,11-Feb-20,98717.09,grace.jones@example.com,1901707567,Poor,FALSE
EMP1984,Frank,Garcia,40,Sales-Florida,Inactive,18-Mar-23,56840.8,frank.garcia@example.com,1429831521,Poor,TRUE
EMP1985,David,Johnson,35,Finance-Illinois,Pending,26-Nov-21,61663.91,david.johnson@example.com,9107322835,Average,TRUE
EMP1986,Grace,Brown,30,Finance-Nevada,Active,17-Sep-24,109523.4,grace.brown@example.com,849378305,Poor,TRUE
EMP1987,Eva,Brown,25,HR-Illinois,Inactive,05-Jul-24,65812.02,eva.brown@example.com,3963845268,Average,TRUE
EMP1988,Bob,Johnson,32,Cloud Tech-Illinois,Inactive,13-Jul-21,54708.88,bob.johnson@example.com,6944391648,Excellent,TRUE
EMP1989,Heidi,Garcia,40,Admin-California,Active,27-Aug-23,107661.73,heidi.garcia@example.com,7016934291,Excellent,TRUE
EMP1990,Eva,Johnson,40,DevOps-Illinois,Inactive,13-Feb-21,79002,eva.johnson@example.com,9132033015,Average,TRUE
EMP1991,Heidi,Brown,32,Admin-Texas,Pending,11-Dec-23,86135.69,heidi.brown@example.com,2341903105,Excellent,FALSE
EMP1992,Heidi,Johnson,30,DevOps-Nevada,Inactive,02-Jul-21,115601.4,heidi.johnson@example.com,1537221555,Good,TRUE
EMP1993,Grace,Brown,32,DevOps-Nevada,Active,05-Dec-22,64045.36,grace.brown@example.com,6847323652,Poor,TRUE
EMP1994,David,Brown,30,DevOps-Nevada,Inactive,24-Sep-24,80477.21,david.brown@example.com,3774604066,Good,FALSE
EMP1995,Bob,Jones,30,Finance-California,Inactive,16-Aug-23,61240.9,bob.jones@example.com,2007843613,Poor,TRUE
EMP1996,David,Smith,40,Admin-Texas,Active,28-Jan-21,51939.29,david.smith@example.com,2442607818,Excellent,TRUE
EMP1997,Eva,Brown,40,Finance-Illinois,Inactive,14-May-22,95284.54,eva.brown@example.com,7543734763,Good,FALSE
EMP1998,Charlie,Garcia,35,Admin-Texas,Inactive,05-Jun-24,106247.67,charlie.garcia@example.com,2737203762,Excellent,TRUE
EMP1999,Charlie,Williams,25,DevOps-Florida,Active,23-Apr-20,110170.88,charlie.williams@example.com,8821458413,Poor,TRUE
EMP2000,Charlie,Miller,25,HR-Nevada,Pending,10-Jun-24,52615.44,charlie.miller@example.com,8460191343,Average,TRUE
EMP2001,Eva,Davis,30,DevOps-Illinois,Inactive,18-Apr-20,82547.26,eva.davis@example.com,3899827801,Average,FALSE
EMP2002,Bob,Smith,35,Finance-Illinois,Pending,29-Jun-20,63049.22,bob.smith@example.com,586950731,Good,TRUE
EMP2003,Frank,Smith,35,HR-California,Pending,15-Feb-23,115229.12,frank.smith@example.com,1464493698,Excellent,TRUE
EMP2004,Grace,Smith,25,DevOps-Illinois,Pending,15-Jun-23,60687.63,grace.smith@example.com,9516793349,Excellent,FALSE
EMP2005,Frank,Jones,30,Finance-Illinois,Inactive,19-Mar-22,67492.73,frank.jones@example.com,5573857367,Good,TRUE
EMP2006,Grace,Brown,32,HR-Illinois,Inactive,25-Oct-23,77821.79,grace.brown@example.com,119236036,Average,FALSE
EMP2007,Charlie,Jones,35,DevOps-Texas,Active,14-Jul-22,69146.95,charlie.jones@example.com,6811872332,Poor,FALSE
EMP2008,Grace,Brown,35,Admin-Nevada,Inactive,12-Mar-22,90224.82,grace.brown@example.com,5104096148,Good,TRUE
EMP2009,David,Garcia,32,Finance-Illinois,Pending,11-Jun-24,62603.98,david.garcia@example.com,7315391148,Poor,FALSE
EMP2010,Bob,Jones,35,Sales-Nevada,Active,10-Jun-24,71148.27,bob.jones@example.com,8307482072,Average,FALSE
EMP2011,David,Jones,40,Admin-California,Inactive,21-Sep-22,52031.74,david.jones@example.com,6511893939,Excellent,TRUE
EMP2013,Eva,Williams,32,HR-Illinois,Pending,06-Feb-20,116680.63,eva.williams@example.com,4322302332,Good,FALSE
EMP2014,Grace,Jones,30,Finance-Nevada,Pending,16-May-21,51990.98,grace.jones@example.com,2470739200,Excellent,TRUE
EMP2016,David,Johnson,30,Cloud Tech-Texas,Inactive,07-Nov-21,100215.06,david.johnson@example.com,2508261122,Good,TRUE
EMP2017,Charlie,Williams,40,Finance-New York,Active,04-Oct-23,114587.11,charlie.williams@example.com,1261632487,Average,FALSE
EMP2018,Alice,Garcia,30,HR-Florida,Inactive,16-Dec-24,71318.79,alice.garcia@example.com,8995729892,Good,TRUE
EMP2019,Heidi,Jones,30,DevOps-Illinois,Pending,22-Feb-21,77764.24,heidi.jones@example.com,7629745492,Average,FALSE
